EmpID,Age,AgeGroup,Attrition,Department,EducationField,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,Custom,Years at company,Experience Slab Group,Salary,Salary Slab,Performance Rating
RM207,22,18-25,No,Research & Development,Life Sciences,Male,1,Research Scientist,2,Divorced,1,Yes,16,4,2,2,4,2,207,0-5 Years,0-5 Years,145000,100K - 150K,3
RM238,52,46-55,No,Sales,Life Sciences,Male,5,Manager,3,Single,1,Yes,18,33,2,4,33,15,238,20+ Years,31-40 Years,195000,150K - 200K,5
RM272,47,46-55,Yes,Research & Development,Life Sciences,Male,3,Manager,2,Married,1,Yes,12,10,2,2,10,9,272,6-10 Years,6-10 Years,195000,150K - 200K,4
RM363,21,18-25,No,Sales,Medical,Male,1,Sales Representative,4,Single,1,No,24,3,3,2,3,2,363,0-5 Years,0-5 Years,80000,50K - 100K,2
RM478,50,46-55,No,Human Resources,Medical,Male,5,Manager,2,Married,1,No,11,32,2,3,32,10,478,20+ Years,31-40 Years,195000,150K - 200K,5
RM524,50,46-55,No,Research & Development,Medical,Male,1,Laboratory Technician,3,Married,1,Yes,11,20,3,3,20,3,524,16-20 Years,16-20 Years,58000,50K - 100K,5
RM593,47,46-55,No,Research & Development,Other,Female,4,Manager,4,Married,1,Yes,11,26,3,2,26,3,593,20+ Years,21-30 Years,195000,150K - 200K,5
RM608,49,46-55,Yes,Sales,Marketing,Female,3,Sales Executive,4,Married,1,No,18,9,3,4,9,7,608,6-10 Years,6-10 Years,85000,50K - 100K,4
RM654,50,46-55,No,Research & Development,Life Sciences,Male,4,Manager,1,Divorced,1,No,11,31,3,3,31,14,654,20+ Years,31-40 Years,195000,150K - 200K,5
RM708,47,46-55,No,Research & Development,Medical,Male,2,Manufacturing Director,3,Divorced,1,Yes,19,20,3,4,19,2,708,16-20 Years,16-20 Years,380000,200K+,5
RM725,24,18-25,No,Research & Development,Medical,Female,2,Manufacturing Director,3,Divorced,1,No,15,5,6,3,4,3,725,0-5 Years,0-5 Years,380000,200K+,3
RM750,52,46-55,Yes,Sales,Marketing,Female,5,Manager,4,Married,1,No,15,33,3,3,32,6,750,20+ Years,31-40 Years,195000,150K - 200K,5
RM797,25,18-25,Yes,Research & Development,Technical Degree,Male,1,Laboratory Technician,4,Married,1,Yes,15,7,3,4,7,5,797,6-10 Years,6-10 Years,58000,50K - 100K,3
RM816,21,18-25,No,Research & Development,Technical Degree,Female,1,Research Scientist,2,Single,1,Yes,11,2,6,4,2,2,816,0-5 Years,0-5 Years,145000,100K - 150K,2
RM877,20,18-25,No,Sales,Marketing,Male,1,Sales Representative,4,Single,1,No,17,2,2,3,2,2,877,0-5 Years,0-5 Years,80000,50K - 100K,2
RM915,55,46-55,No,Research & Development,Medical,Male,4,Healthcare Representative,2,Divorced,1,Yes,15,34,3,3,33,15,915,20+ Years,31-40 Years,105000,100K - 150K,5
RM916,21,18-25,Yes,Research & Development,Life Sciences,Female,1,Laboratory Technician,3,Single,1,No,20,2,2,1,2,2,916,0-5 Years,0-5 Years,58000,50K - 100K,2
RM935,25,18-25,No,Research & Development,Medical,Female,1,Research Scientist,2,Single,1,No,18,2,3,2,2,2,935,0-5 Years,0-5 Years,145000,100K - 150K,2
RM939,58,55+,No,Research & Development,Life Sciences,Male,1,Research Scientist,3,Divorced,1,No,12,2,3,3,2,2,939,0-5 Years,0-5 Years,145000,100K - 150K,2
RM046,41,36-45,Yes,Research & Development,Technical Degree,Female,5,Research Director,3,Married,1,No,12,23,0,3,22,15,46,20+ Years,21-30 Years,310000,200K+,5
RM062,38,36-45,No,Research & Development,Life Sciences,Female,2,Laboratory Technician,4,Single,1,No,11,10,2,3,10,9,62,6-10 Years,6-10 Years,58000,50K - 100K,4
RM065,36,36-45,No,Research & Development,Technical Degree,Female,3,Healthcare Representative,3,Divorced,1,No,13,17,2,3,17,12,65,16-20 Years,16-20 Years,105000,100K - 150K,5
RM091,40,36-45,No,Research & Development,Life Sciences,Male,4,Healthcare Representative,2,Married,1,No,22,22,3,2,22,11,91,20+ Years,21-30 Years,105000,100K - 150K,5
RM1051,42,36-45,No,Research & Development,Medical,Female,1,Laboratory Technician,4,Single,1,No,13,12,3,3,12,5,1051,11-15 Years,11-15 Years,58000,50K - 100K,4
RM1090,37,36-45,No,Research & Development,Medical,Male,2,Research Scientist,4,Married,1,No,17,10,2,3,10,3,1090,6-10 Years,6-10 Years,145000,100K - 150K,4
RM1097,40,36-45,No,Human Resources,Medical,Male,4,Manager,4,Single,1,Yes,21,21,2,3,21,7,1097,20+ Years,21-30 Years,195000,150K - 200K,5
RM1100,45,36-45,No,Research & Development,Technical Degree,Male,3,Healthcare Representative,2,Divorced,1,No,12,10,4,3,10,7,1100,6-10 Years,6-10 Years,105000,100K - 150K,4
RM1144,45,36-45,No,Sales,Marketing,Male,2,Sales Executive,1,Married,1,No,15,10,2,3,10,4,1144,6-10 Years,6-10 Years,85000,50K - 100K,4
RM1157,40,36-45,No,Research & Development,Life Sciences,Female,3,Manufacturing Director,3,Married,1,No,13,18,2,3,18,14,1157,16-20 Years,16-20 Years,380000,200K+,5
RM1161,45,36-45,No,Research & Development,Other,Female,2,Manufacturing Director,4,Divorced,1,No,19,10,3,3,10,3,1161,6-10 Years,6-10 Years,380000,200K+,4
RM1164,37,36-45,No,Research & Development,Medical,Female,1,Research Scientist,2,Married,1,No,11,8,2,1,8,7,1164,6-10 Years,6-10 Years,145000,100K - 150K,4
RM1186,43,36-45,No,Research & Development,Life Sciences,Male,4,Research Director,3,Married,1,No,24,14,3,3,14,6,1186,11-15 Years,11-15 Years,310000,200K+,5
RM1194,38,36-45,No,Research & Development,Medical,Female,1,Laboratory Technician,2,Single,1,No,22,4,3,3,4,3,1194,0-5 Years,0-5 Years,58000,50K - 100K,3
RM120,43,36-45,No,Sales,Life Sciences,Male,4,Manager,4,Married,1,Yes,12,25,3,4,25,4,120,20+ Years,21-30 Years,195000,150K - 200K,5
RM1215,44,36-45,No,Research & Development,Life Sciences,Female,3,Healthcare Representative,4,Married,1,Yes,19,9,2,3,8,6,1215,6-10 Years,6-10 Years,105000,100K - 150K,4
RM1217,43,36-45,No,Sales,Medical,Male,2,Sales Executive,4,Married,1,Yes,17,10,3,3,10,8,1217,6-10 Years,6-10 Years,85000,50K - 100K,4
RM1219,41,36-45,No,Sales,Marketing,Male,3,Sales Executive,3,Single,1,No,12,10,3,3,10,8,1219,6-10 Years,6-10 Years,85000,50K - 100K,4
RM1226,45,36-45,No,Research & Development,Technical Degree,Female,4,Research Director,2,Single,1,No,11,21,2,3,21,8,1226,20+ Years,21-30 Years,310000,200K+,5
RM1241,39,36-45,No,Research & Development,Life Sciences,Male,2,Laboratory Technician,4,Married,1,Yes,15,9,2,3,9,5,1241,6-10 Years,6-10 Years,58000,50K - 100K,4
RM1243,40,36-45,No,Sales,Medical,Male,5,Manager,2,Single,1,No,14,21,3,2,21,12,1243,20+ Years,21-30 Years,195000,150K - 200K,5
RM1280,44,36-45,Yes,Research & Development,Medical,Male,1,Research Scientist,2,Divorced,1,Yes,12,6,2,2,5,2,1280,0-5 Years,6-10 Years,145000,100K - 150K,3
RM1317,43,36-45,No,Sales,Life Sciences,Male,2,Sales Executive,4,Married,1,No,20,7,5,3,7,7,1317,6-10 Years,6-10 Years,85000,50K - 100K,3
RM1373,39,36-45,No,Research & Development,Medical,Male,2,Manufacturing Director,1,Married,1,No,25,10,3,3,10,7,1373,6-10 Years,6-10 Years,380000,200K+,4
RM1405,42,36-45,No,Research & Development,Life Sciences,Male,2,Research Scientist,3,Single,1,No,12,20,2,3,20,3,1405,16-20 Years,16-20 Years,145000,100K - 150K,5
RM1410,40,36-45,No,Research & Development,Technical Degree,Female,2,Laboratory Technician,3,Married,1,No,11,10,2,4,10,9,1410,6-10 Years,6-10 Years,58000,50K - 100K,4
RM1433,37,36-45,No,Research & Development,Life Sciences,Female,3,Research Director,4,Married,1,Yes,25,16,2,3,16,6,1433,16-20 Years,16-20 Years,310000,200K+,5
RM1448,36,36-45,No,Sales,Marketing,Male,2,Sales Executive,4,Divorced,1,No,24,15,4,2,15,11,1448,11-15 Years,11-15 Years,85000,50K - 100K,5
RM151,40,36-45,No,Research & Development,Medical,Female,2,Research Scientist,2,Divorced,1,No,11,20,2,3,20,2,151,16-20 Years,16-20 Years,145000,100K - 150K,5
RM180,38,36-45,No,Research & Development,Life Sciences,Female,1,Laboratory Technician,4,Single,1,No,12,2,3,3,2,2,180,0-5 Years,0-5 Years,58000,50K - 100K,2
RM187,40,36-45,No,Research & Development,Medical,Female,5,Manager,3,Married,1,No,14,21,2,3,20,9,187,16-20 Years,21-30 Years,195000,150K - 200K,5
RM232,42,36-45,No,Research & Development,Technical Degree,Male,5,Manager,4,Married,1,No,11,22,3,3,22,11,232,20+ Years,21-30 Years,195000,150K - 200K,5
RM244,40,36-45,No,Research & Development,Technical Degree,Male,2,Research Scientist,4,Divorced,1,No,17,9,3,3,9,4,244,6-10 Years,6-10 Years,145000,100K - 150K,4
RM278,38,36-45,No,Sales,Medical,Female,2,Sales Executive,1,Divorced,1,Yes,24,8,3,3,8,7,278,6-10 Years,6-10 Years,85000,50K - 100K,4
RM282,42,36-45,No,Sales,Life Sciences,Male,2,Sales Executive,3,Married,1,No,25,20,3,3,20,11,282,16-20 Years,16-20 Years,85000,50K - 100K,5
RM286,37,36-45,No,Research & Development,Life Sciences,Female,1,Research Scientist,4,Single,1,No,12,17,3,3,17,5,286,16-20 Years,16-20 Years,145000,100K - 150K,5
RM312,45,36-45,No,Research & Development,Life Sciences,Male,3,Laboratory Technician,1,Divorced,1,No,18,24,2,3,24,9,312,20+ Years,21-30 Years,58000,50K - 100K,5
RM315,39,36-45,No,Research & Development,Medical,Male,4,Manager,1,Married,1,Yes,14,21,3,3,21,11,315,20+ Years,21-30 Years,195000,150K - 200K,5
RM327,39,36-45,No,Research & Development,Medical,Male,5,Manager,4,Married,1,No,15,21,2,3,21,13,327,20+ Years,21-30 Years,195000,150K - 200K,5
RM367,41,36-45,Yes,Sales,Marketing,Male,2,Sales Executive,2,Single,1,No,18,8,5,3,8,7,367,6-10 Years,6-10 Years,85000,50K - 100K,4
RM385,36,36-45,No,Sales,Medical,Male,3,Sales Executive,3,Married,1,No,13,10,2,3,10,9,385,6-10 Years,6-10 Years,85000,50K - 100K,4
RM387,37,36-45,No,Research & Development,Life Sciences,Female,1,Laboratory Technician,1,Divorced,1,No,12,18,2,2,18,12,387,16-20 Years,16-20 Years,58000,50K - 100K,5
RM391,43,36-45,No,Research & Development,Life Sciences,Male,4,Research Director,2,Divorced,1,No,11,25,3,3,25,3,391,20+ Years,21-30 Years,310000,200K+,5
RM443,36,36-45,No,Sales,Medical,Male,3,Sales Executive,4,Single,1,No,14,10,3,2,10,9,443,6-10 Years,6-10 Years,85000,50K - 100K,4
RM452,42,36-45,No,Research & Development,Medical,Male,3,Manufacturing Director,1,Married,1,Yes,21,10,5,2,10,5,452,6-10 Years,6-10 Years,380000,200K+,4
RM468,37,36-45,No,Sales,Medical,Male,3,Sales Executive,2,Divorced,1,No,13,9,6,3,9,7,468,6-10 Years,6-10 Years,85000,50K - 100K,4
RM489,42,36-45,No,Research & Development,Life Sciences,Female,2,Healthcare Representative,4,Married,1,No,13,10,4,3,10,2,489,6-10 Years,6-10 Years,105000,100K - 150K,4
RM507,37,36-45,No,Research & Development,Other,Male,3,Manufacturing Director,3,Married,1,No,15,10,2,3,10,7,507,6-10 Years,6-10 Years,380000,200K+,4
RM527,39,36-45,No,Research & Development,Technical Degree,Female,2,Healthcare Representative,3,Single,1,No,11,20,4,3,20,11,527,16-20 Years,16-20 Years,105000,100K - 150K,5
RM539,41,36-45,No,Human Resources,Human Resources,Male,5,Manager,3,Married,1,No,12,22,3,3,22,2,539,20+ Years,21-30 Years,195000,150K - 200K,5
RM583,40,36-45,No,Research & Development,Medical,Female,2,Healthcare Representative,2,Married,1,No,24,8,2,3,8,3,583,6-10 Years,6-10 Years,105000,100K - 150K,4
RM585,42,36-45,No,Research & Development,Life Sciences,Male,5,Manager,4,Divorced,1,No,13,24,4,2,24,14,585,20+ Years,21-30 Years,195000,150K - 200K,5
RM605,42,36-45,No,Research & Development,Life Sciences,Male,2,Manufacturing Director,2,Married,1,No,13,10,3,2,9,7,605,6-10 Years,6-10 Years,380000,200K+,4
RM622,36,36-45,No,Sales,Life Sciences,Male,2,Sales Executive,4,Married,1,Yes,14,18,1,2,18,4,622,16-20 Years,16-20 Years,85000,50K - 100K,5
RM659,44,36-45,No,Research & Development,Life Sciences,Male,1,Research Scientist,1,Married,1,Yes,13,8,0,3,8,7,659,6-10 Years,6-10 Years,145000,100K - 150K,4
RM682,38,36-45,No,Research & Development,Technical Degree,Female,3,Research Director,1,Married,1,No,13,15,3,3,15,5,682,11-15 Years,11-15 Years,310000,200K+,5
RM694,36,36-45,Yes,Sales,Life Sciences,Male,3,Sales Executive,4,Married,1,Yes,11,16,6,3,16,3,694,16-20 Years,16-20 Years,85000,50K - 100K,5
RM739,39,36-45,No,Research & Development,Life Sciences,Female,4,Manufacturing Director,4,Married,1,No,16,21,3,3,21,11,739,20+ Years,21-30 Years,380000,200K+,5
RM747,41,36-45,No,Research & Development,Life Sciences,Female,5,Research Director,3,Divorced,1,No,22,21,3,3,21,5,747,20+ Years,21-30 Years,310000,200K+,5
RM753,36,36-45,Yes,Research & Development,Life Sciences,Female,1,Laboratory Technician,1,Single,1,No,16,18,1,3,17,15,753,16-20 Years,16-20 Years,58000,50K - 100K,5
RM754,39,36-45,No,Research & Development,Medical,Female,3,Manufacturing Director,1,Single,1,Yes,13,21,2,3,21,2,754,20+ Years,21-30 Years,380000,200K+,5
RM769,40,36-45,No,Sales,Marketing,Male,2,Sales Executive,1,Married,1,No,14,8,3,2,7,7,769,6-10 Years,6-10 Years,85000,50K - 100K,4
RM806,45,36-45,No,Sales,Life Sciences,Female,2,Sales Executive,3,Married,1,No,13,15,2,3,15,4,806,11-15 Years,11-15 Years,85000,50K - 100K,5
RM815,40,36-45,No,Research & Development,Medical,Male,5,Research Director,3,Single,1,No,14,21,2,4,20,4,815,16-20 Years,21-30 Years,310000,200K+,5
RM827,38,36-45,No,Human Resources,Human Resources,Male,1,Human Resources,3,Married,1,No,13,7,2,4,7,5,827,6-10 Years,6-10 Years,125000,100K - 150K,3
RM856,37,36-45,No,Research & Development,Life Sciences,Female,2,Manufacturing Director,4,Married,1,No,13,14,2,2,14,3,856,11-15 Years,11-15 Years,380000,200K+,5
RM876,44,36-45,No,Research & Development,Other,Male,2,Research Scientist,4,Single,1,No,25,20,3,3,20,13,876,16-20 Years,16-20 Years,145000,100K - 150K,5
RM892,44,36-45,No,Research & Development,Life Sciences,Female,1,Research Scientist,4,Married,1,No,13,10,5,3,10,7,892,6-10 Years,6-10 Years,145000,100K - 150K,4
RM923,44,36-45,No,Research & Development,Life Sciences,Male,5,Manager,1,Divorced,1,No,14,26,4,2,25,14,923,20+ Years,21-30 Years,195000,150K - 200K,5
RM952,41,36-45,No,Sales,Medical,Male,2,Sales Executive,2,Single,1,No,13,19,4,3,19,11,952,16-20 Years,16-20 Years,85000,50K - 100K,5
RM960,40,36-45,No,Research & Development,Life Sciences,Male,2,Research Scientist,4,Single,1,No,13,9,4,3,9,8,960,6-10 Years,6-10 Years,145000,100K - 150K,4
RM004,33,26-35,No,Research & Development,Life Sciences,Female,1,Research Scientist,3,Married,1,Yes,11,8,3,3,8,3,4,6-10 Years,6-10 Years,145000,100K - 150K,4
RM013,31,26-35,No,Research & Development,Life Sciences,Male,1,Research Scientist,3,Divorced,1,No,17,5,1,2,5,4,13,0-5 Years,0-5 Years,145000,100K - 150K,3
RM016,29,26-35,No,Research & Development,Life Sciences,Female,3,Manufacturing Director,1,Divorced,1,No,11,10,1,3,10,8,16,6-10 Years,6-10 Years,380000,200K+,4
RM027,32,26-35,Yes,Research & Development,Life Sciences,Female,1,Research Scientist,1,Single,1,Yes,22,10,5,3,10,6,27,6-10 Years,6-10 Years,145000,100K - 150K,4
RM038,35,26-35,No,Sales,Marketing,Female,1,Sales Representative,4,Married,1,No,13,2,3,3,2,2,38,0-5 Years,0-5 Years,80000,50K - 100K,2
RM045,30,26-35,No,Research & Development,Medical,Female,2,Laboratory Technician,4,Single,1,No,23,12,2,3,12,3,45,11-15 Years,11-15 Years,58000,50K - 100K,4
RM052,28,26-35,Yes,Research & Development,Technical Degree,Male,1,Laboratory Technician,3,Single,1,Yes,13,2,3,2,2,2,52,0-5 Years,0-5 Years,58000,50K - 100K,2
RM056,33,26-35,No,Research & Development,Life Sciences,Female,3,Research Director,4,Single,1,Yes,12,15,1,3,15,8,56,11-15 Years,11-15 Years,310000,200K+,5
RM061,32,26-35,No,Research & Development,Medical,Male,2,Manufacturing Director,4,Married,1,Yes,22,9,3,3,9,7,61,6-10 Years,6-10 Years,380000,200K+,4
RM081,30,26-35,No,Research & Development,Life Sciences,Male,2,Laboratory Technician,4,Married,1,Yes,12,10,1,2,10,3,81,6-10 Years,6-10 Years,58000,50K - 100K,4
RM089,30,26-35,No,Research & Development,Life Sciences,Male,2,Healthcare Representative,4,Married,1,No,19,11,3,3,11,10,89,11-15 Years,11-15 Years,105000,100K - 150K,4
RM093,30,26-35,No,Sales,Medical,Female,2,Sales Executive,2,Divorced,1,Yes,12,11,4,2,11,2,93,11-15 Years,11-15 Years,85000,50K - 100K,4
RM095,32,26-35,No,Sales,Medical,Male,2,Sales Executive,3,Single,1,No,16,12,0,3,11,5,95,11-15 Years,11-15 Years,85000,50K - 100K,4
RM1031,31,26-35,No,Sales,Life Sciences,Male,3,Sales Executive,4,Divorced,1,No,18,13,5,3,13,9,1031,11-15 Years,11-15 Years,85000,50K - 100K,5
RM1034,31,26-35,Yes,Research & Development,Life Sciences,Female,3,Manufacturing Director,2,Single,1,No,11,10,2,3,10,4,1034,6-10 Years,6-10 Years,380000,200K+,4
RM104,34,26-35,No,Research & Development,Other,Female,2,Research Scientist,3,Single,1,No,14,16,3,3,16,2,104,16-20 Years,16-20 Years,145000,100K - 150K,5
RM1040,34,26-35,Yes,Human Resources,Technical Degree,Female,1,Human Resources,3,Married,1,No,15,2,0,3,2,2,1040,0-5 Years,0-5 Years,125000,100K - 150K,2
RM1082,35,26-35,No,Research & Development,Life Sciences,Female,3,Healthcare Representative,2,Single,1,No,19,11,3,1,11,3,1082,11-15 Years,11-15 Years,105000,100K - 150K,4
RM1085,34,26-35,No,Sales,Technical Degree,Male,3,Sales Executive,3,Married,1,Yes,14,10,3,3,10,8,1085,6-10 Years,6-10 Years,85000,50K - 100K,4
RM1086,31,26-35,Yes,Research & Development,Life Sciences,Female,1,Research Scientist,3,Single,1,No,12,7,2,1,7,7,1086,6-10 Years,6-10 Years,145000,100K - 150K,3
RM1096,33,26-35,No,Research & Development,Life Sciences,Male,2,Laboratory Technician,3,Married,1,Yes,12,15,3,3,15,5,1096,11-15 Years,11-15 Years,58000,50K - 100K,5
RM1107,30,26-35,Yes,Sales,Life Sciences,Male,2,Sales Executive,1,Married,1,No,11,10,4,3,10,6,1107,6-10 Years,6-10 Years,85000,50K - 100K,4
RM1131,35,26-35,No,Research & Development,Life Sciences,Male,2,Laboratory Technician,3,Married,1,No,17,10,3,2,10,6,1131,6-10 Years,6-10 Years,58000,50K - 100K,4
RM1132,34,26-35,No,Research & Development,Technical Degree,Male,2,Healthcare Representative,3,Married,1,No,14,8,3,2,8,7,1132,6-10 Years,6-10 Years,105000,100K - 150K,4
RM1147,34,26-35,No,Research & Development,Life Sciences,Male,2,Manufacturing Director,4,Divorced,1,No,13,9,3,3,9,7,1147,6-10 Years,6-10 Years,380000,200K+,4
RM1158,35,26-35,No,Research & Development,Life Sciences,Female,2,Healthcare Representative,3,Married,1,No,12,15,5,3,14,2,1158,11-15 Years,11-15 Years,105000,100K - 150K,5
RM1180,34,26-35,No,Research & Development,Life Sciences,Female,2,Research Scientist,2,Divorced,1,No,12,11,2,3,11,7,1180,11-15 Years,11-15 Years,145000,100K - 150K,4
RM1207,26,26-35,No,Research & Development,Medical,Male,1,Laboratory Technician,4,Single,1,No,20,7,5,3,7,5,1207,6-10 Years,6-10 Years,58000,50K - 100K,3
RM1209,34,26-35,No,Research & Development,Medical,Male,2,Laboratory Technician,4,Married,1,No,14,15,3,4,15,4,1209,11-15 Years,11-15 Years,58000,50K - 100K,5
RM1211,33,26-35,No,Research & Development,Medical,Male,1,Laboratory Technician,2,Married,1,No,18,14,6,3,14,2,1211,11-15 Years,11-15 Years,58000,50K - 100K,5
RM1213,34,26-35,No,Research & Development,Life Sciences,Female,1,Research Scientist,4,Married,1,No,12,10,3,3,10,8,1213,6-10 Years,6-10 Years,145000,100K - 150K,4
RM1250,29,26-35,Yes,Sales,Marketing,Female,1,Sales Representative,2,Single,1,No,13,2,3,3,2,2,1250,0-5 Years,0-5 Years,80000,50K - 100K,2
RM126,26,26-35,No,Research & Development,Other,Female,1,Research Scientist,2,Married,1,No,19,5,3,2,5,4,126,0-5 Years,0-5 Years,145000,100K - 150K,3
RM1275,31,26-35,No,Sales,Marketing,Female,2,Sales Executive,4,Married,1,No,14,13,3,3,12,5,1275,11-15 Years,11-15 Years,85000,50K - 100K,5
RM1282,35,26-35,Yes,Sales,Life Sciences,Male,2,Sales Executive,4,Single,1,Yes,18,10,2,3,10,7,1282,6-10 Years,6-10 Years,85000,50K - 100K,4
RM1301,34,26-35,No,Sales,Technical Degree,Male,2,Sales Executive,3,Married,1,No,21,10,5,3,10,4,1301,6-10 Years,6-10 Years,85000,50K - 100K,4
RM1319,29,26-35,No,Research & Development,Medical,Male,1,Laboratory Technician,4,Married,1,No,13,11,3,4,11,3,1319,11-15 Years,11-15 Years,58000,50K - 100K,4
RM1324,28,26-35,No,Human Resources,Life Sciences,Male,1,Human Resources,4,Divorced,1,No,15,3,2,3,3,2,1324,0-5 Years,0-5 Years,125000,100K - 150K,2
RM1329,27,26-35,No,Sales,Medical,Female,2,Sales Representative,3,Married,1,No,21,9,5,3,9,5,1329,6-10 Years,6-10 Years,80000,50K - 100K,4
RM135,26,26-35,No,Human Resources,Life Sciences,Female,1,Human Resources,3,Married,1,No,23,8,3,3,8,5,135,6-10 Years,6-10 Years,125000,100K - 150K,4
RM1354,34,26-35,Yes,Research & Development,Technical Degree,Male,1,Research Scientist,1,Married,1,Yes,23,5,2,3,5,3,1354,0-5 Years,0-5 Years,145000,100K - 150K,3
RM1369,34,26-35,No,Research & Development,Other,Male,2,Research Scientist,4,Married,1,Yes,15,16,3,3,15,6,1369,11-15 Years,16-20 Years,145000,100K - 150K,5
RM1383,31,26-35,No,Research & Development,Medical,Male,1,Research Scientist,1,Divorced,1,Yes,13,4,3,4,4,2,1383,0-5 Years,0-5 Years,145000,100K - 150K,3
RM1385,34,26-35,No,Sales,Marketing,Male,3,Sales Executive,4,Single,1,No,21,14,3,2,14,2,1385,11-15 Years,11-15 Years,85000,50K - 100K,5
RM1390,31,26-35,No,Research & Development,Life Sciences,Male,2,Research Scientist,1,Married,1,No,21,10,6,3,10,8,1390,6-10 Years,6-10 Years,145000,100K - 150K,4
RM1399,33,26-35,No,Research & Development,Life Sciences,Male,2,Healthcare Representative,3,Divorced,1,No,20,9,2,3,9,2,1399,6-10 Years,6-10 Years,105000,100K - 150K,4
